"ResponseID"	"Age"	"Gender"	"NativeLang"	"NativeLangEng"	"SecondLang"	"ExperimentDuration"	"expName"	"distribution"	"distributionC"	"visualCue"	"visualCueC"	"trialList"	"memList"	"trialKind"	"trialID"	"trialOrder"	"orderByTargetRole"	"orderByTargetRoleC"	"label"	"labelRole"	"exemplar"	"exemplarRole"	"target"	"targetRole"	"distracter1"	"distracter1Role"	"distracter2"	"distracter2Role"	"distracter3"	"distracter3Role"	"pairKind"	"cooccurPairType"	"memAccExemplarTrial"	"memAccExemplarTrialC"	"offset.25"	"offset.33"	"response"	"responseRole"	"isRight"
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	7	26	4	0.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_9"	8	"object_12"	1	"object_4"	6	4	NA	1	0.5	0.25	0.333333333333333	3	1	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	8	7	1	-2.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_8"	7	"object_1"	2	"object_2"	5	4	NA	1	0.5	0.25	0.333333333333333	2	7	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	9	9	3	-0.5	"vima"	"A"	NA	NA	"object_12"	1	"object_3"	4	"object_8"	7	"object_6"	3	1	NA	0	-0.5	0.25	0.333333333333333	1	1	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	10	28	6	2.5	"blick"	"B"	NA	NA	"object_1"	2	"object_6"	3	"object_9"	8	"object_3"	4	1	NA	1	0.5	0.25	0.333333333333333	1	2	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	11	3	1	-2.5	"labo"	"C"	NA	NA	"object_6"	3	"object_1"	2	"object_2"	5	"object_12"	1	2	NA	0	-0.5	0.25	0.333333333333333	2	2	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	12	43	5	1.5	"manu"	"D"	NA	NA	"object_3"	4	"object_12"	1	"object_4"	6	"object_1"	2	2	NA	0	-0.5	0.25	0.333333333333333	1	4	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	13	25	5	1.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_8"	7	"object_3"	4	"object_9"	8	3	NA	0	-0.5	0.25	0.333333333333333	3	4	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	14	29	2	-1.5	"stip"	"F"	NA	NA	"object_4"	6	"object_9"	8	"object_6"	3	"object_8"	7	3	NA	0	-0.5	0.25	0.333333333333333	1	6	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	15	31	6	2.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_2"	5	"object_1"	2	"object_4"	6	4	NA	1	0.5	0.25	0.333333333333333	4	6	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	16	37	5	1.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_4"	6	"object_12"	1	"object_2"	5	4	NA	1	0.5	0.25	0.333333333333333	1	8	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	17	38	6	2.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_3"	4	"object_12"	1	"object_6"	3	4	NA	1	0.5	0.25	0.333333333333333	1	8	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	18	18	2	-1.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_6"	3	"object_1"	2	"object_3"	4	4	NA	1	0.5	0.25	0.333333333333333	4	4	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	19	45	5	1.5	"stip"	"F"	NA	NA	"object_4"	6	"object_1"	2	"object_6"	3	"object_12"	1	3	NA	0	-0.5	0.25	0.333333333333333	1	6	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	20	12	2	-1.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_12"	1	"object_3"	4	"object_1"	2	3	NA	0	-0.5	0.25	0.333333333333333	1	5	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	21	34	6	2.5	"vima"	"A"	NA	NA	"object_12"	1	"object_2"	5	"object_8"	7	"object_4"	6	1	NA	0	-0.5	0.25	0.333333333333333	1	1	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	22	2	1	-2.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_1"	2	"object_9"	8	"object_4"	6	3	NA	0	-0.5	0.25	0.333333333333333	1	5	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	23	24	2	-1.5	"labo"	"C"	NA	NA	"object_6"	3	"object_8"	7	"object_2"	5	"object_9"	8	2	NA	0	-0.5	0.25	0.333333333333333	1	3	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	24	30	5	1.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_3"	4	"object_4"	6	"object_9"	8	4	NA	1	0.5	0.25	0.333333333333333	2	4	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	25	27	4	0.5	"vima"	"A"	NA	NA	"object_12"	1	"object_9"	8	"object_2"	5	"object_1"	2	1	NA	0	-0.5	0.25	0.333333333333333	1	1	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	26	42	4	0.5	"stip"	"F"	NA	NA	"object_4"	6	"object_8"	7	"object_1"	2	"object_12"	1	3	NA	0	-0.5	0.25	0.333333333333333	1	6	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	27	41	4	0.5	"labo"	"C"	NA	NA	"object_6"	3	"object_4"	6	"object_8"	7	"object_3"	4	2	NA	0	-0.5	0.25	0.333333333333333	2	6	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	28	48	6	2.5	"manu"	"D"	NA	NA	"object_3"	4	"object_2"	5	"object_9"	8	"object_6"	3	2	NA	0	-0.5	0.25	0.333333333333333	1	4	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	29	1	1	-2.5	"vima"	"A"	NA	NA	"object_12"	1	"object_3"	4	"object_2"	5	"object_4"	6	1	NA	0	-0.5	0.25	0.333333333333333	4	6	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	30	6	1	-2.5	"blick"	"B"	NA	NA	"object_1"	2	"object_6"	3	"object_4"	6	"object_2"	5	1	NA	1	0.5	0.25	0.333333333333333	2	3	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	31	20	3	-0.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_1"	2	"object_6"	3	"object_9"	8	4	NA	1	0.5	0.25	0.333333333333333	3	3	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	32	22	3	-0.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_12"	1	"object_3"	4	"object_8"	7	4	NA	1	0.5	0.25	0.333333333333333	1	8	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	33	33	5	1.5	"vima"	"A"	NA	NA	"object_12"	1	"object_9"	8	"object_4"	6	"object_6"	3	1	NA	0	-0.5	0.25	0.333333333333333	1	1	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	34	21	3	-0.5	"manu"	"D"	NA	NA	"object_3"	4	"object_8"	7	"object_2"	5	"object_9"	8	2	NA	0	-0.5	0.25	0.333333333333333	2	7	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	35	46	6	2.5	"labo"	"C"	NA	NA	"object_6"	3	"object_4"	6	"object_1"	2	"object_8"	7	2	NA	0	-0.5	0.25	0.333333333333333	1	3	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	36	47	6	2.5	"stip"	"F"	NA	NA	"object_4"	6	"object_2"	5	"object_3"	4	"object_6"	3	3	NA	0	-0.5	0.25	0.333333333333333	1	6	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	37	16	3	-0.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_6"	3	"object_1"	2	"object_12"	1	3	NA	0	-0.5	0.25	0.333333333333333	1	5	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	38	8	1	-2.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_3"	4	"object_12"	1	"object_2"	5	4	NA	1	0.5	0.25	0.333333333333333	4	5	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	39	36	4	0.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_1"	2	"object_4"	6	"object_3"	4	4	NA	1	0.5	0.25	0.333333333333333	1	8	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	40	15	4	0.5	"blick"	"B"	NA	NA	"object_1"	2	"object_12"	1	"object_8"	7	"object_9"	8	1	NA	1	0.5	0.25	0.333333333333333	3	7	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	41	39	6	2.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_9"	8	"object_12"	1	"object_6"	3	3	NA	0	-0.5	0.25	0.333333333333333	1	5	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	42	14	3	-0.5	"blick"	"B"	NA	NA	"object_1"	2	"object_8"	7	"object_12"	1	"object_2"	5	1	NA	1	0.5	0.25	0.333333333333333	2	7	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	43	35	3	-0.5	"labo"	"C"	NA	NA	"object_6"	3	"object_4"	6	"object_9"	8	"object_12"	1	2	NA	0	-0.5	0.25	0.333333333333333	1	3	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	44	19	5	1.5	"blick"	"B"	NA	NA	"object_1"	2	"object_2"	5	"object_9"	8	"object_3"	4	1	NA	1	0.5	0.25	0.333333333333333	1	2	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	45	23	4	0.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_6"	3	"object_4"	6	"object_8"	7	3	NA	0	-0.5	0.25	0.333333333333333	1	5	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	46	32	3	-0.5	"stip"	"F"	NA	NA	"object_4"	6	"object_3"	4	"object_1"	2	"object_9"	8	3	NA	0	-0.5	0.25	0.333333333333333	2	4	0
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	47	4	1	-2.5	"manu"	"D"	NA	NA	"object_3"	4	"object_1"	2	"object_6"	3	"object_8"	7	2	NA	0	-0.5	0.25	0.333333333333333	1	4	1
"R_78N0M46bTk2Jzy5"	24	1	"English"	1	"N/A"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	48	40	4	0.5	"manu"	"D"	NA	NA	"object_3"	4	"object_12"	1	"object_8"	7	"object_4"	6	2	NA	0	-0.5	0.25	0.333333333333333	1	4	1
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	1	1	1	-2.5	NA	NA	"object_1"	2	"object_12"	1	"object_3"	4	"object_4"	6	NA	NA	1	NA	NA	NA	0.25	0.333333333333333	2	4	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	2	2	1	-2.5	NA	NA	"object_3"	4	"object_6"	3	"object_4"	6	"object_9"	8	NA	NA	2	NA	NA	NA	0.25	0.333333333333333	2	6	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	3	3	1	-2.5	NA	NA	"object_8"	7	"object_9"	8	"object_12"	1	"object_6"	3	NA	NA	4	NA	NA	NA	0.25	0.333333333333333	3	3	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	4	4	1	-2.5	NA	NA	"object_6"	3	"object_3"	4	"object_2"	5	"object_8"	7	NA	NA	2	NA	NA	NA	0.25	0.333333333333333	2	5	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	5	5	1	-2.5	NA	NA	"object_4"	6	"object_2"	5	"object_9"	8	"object_1"	2	NA	NA	3	NA	NA	NA	0.25	0.333333333333333	2	8	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	6	6	1	-2.5	NA	NA	"object_9"	8	"object_8"	7	"object_1"	2	"object_3"	4	NA	NA	4	NA	NA	NA	0.25	0.333333333333333	2	2	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	7	7	1	-2.5	NA	NA	"object_12"	1	"object_1"	2	"object_6"	3	"object_2"	5	NA	NA	1	NA	NA	NA	0.25	0.333333333333333	3	5	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"test"	8	8	1	-2.5	NA	NA	"object_2"	5	"object_4"	6	"object_8"	7	"object_12"	1	NA	NA	3	NA	NA	NA	0.25	0.333333333333333	3	1	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	1	7	2	-1.5	"vima"	"A"	NA	NA	"object_12"	1	"object_1"	2	"object_8"	7	"object_6"	3	1	NA	0	-0.5	0.25	0.333333333333333	3	7	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	2	4	1	-2.5	"manu"	"D"	NA	NA	"object_3"	4	"object_12"	1	"object_9"	8	"object_1"	2	2	NA	0	-0.5	0.25	0.333333333333333	4	2	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	3	30	5	1.5	"labo"	"C"	NA	NA	"object_6"	3	"object_3"	4	"object_2"	5	"object_12"	1	2	NA	0	-0.5	0.25	0.333333333333333	4	1	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	4	3	1	-2.5	"blick"	"B"	NA	NA	"object_1"	2	"object_6"	3	"object_4"	6	"object_3"	4	1	NA	0	-0.5	0.25	0.333333333333333	2	3	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	5	42	6	2.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_4"	6	"object_6"	3	"object_2"	5	4	NA	0	-0.5	0.25	0.333333333333333	1	8	1
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	6	27	4	0.5	"stip"	"F"	NA	NA	"object_4"	6	"object_2"	5	"object_3"	4	"object_8"	7	3	NA	0	-0.5	0.25	0.333333333333333	3	4	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	7	43	6	2.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_9"	8	"object_12"	1	"object_4"	6	4	NA	0	-0.5	0.25	0.333333333333333	3	1	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	8	20	2	-1.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_8"	7	"object_1"	2	"object_2"	5	4	NA	0	-0.5	0.25	0.333333333333333	2	7	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	9	34	6	2.5	"vima"	"A"	NA	NA	"object_12"	1	"object_3"	4	"object_8"	7	"object_6"	3	1	NA	0	-0.5	0.25	0.333333333333333	3	7	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	10	37	2	-1.5	"blick"	"B"	NA	NA	"object_1"	2	"object_6"	3	"object_9"	8	"object_3"	4	1	NA	0	-0.5	0.25	0.333333333333333	2	3	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	11	11	2	-1.5	"labo"	"C"	NA	NA	"object_6"	3	"object_1"	2	"object_2"	5	"object_12"	1	2	NA	0	-0.5	0.25	0.333333333333333	3	5	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	12	47	6	2.5	"manu"	"D"	NA	NA	"object_3"	4	"object_12"	1	"object_4"	6	"object_1"	2	2	NA	0	-0.5	0.25	0.333333333333333	2	1	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	13	33	6	2.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_8"	7	"object_3"	4	"object_9"	8	3	NA	0	-0.5	0.25	0.333333333333333	1	5	1
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	14	25	3	-0.5	"stip"	"F"	NA	NA	"object_4"	6	"object_9"	8	"object_6"	3	"object_8"	7	3	NA	0	-0.5	0.25	0.333333333333333	3	3	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	15	35	3	-0.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_2"	5	"object_1"	2	"object_4"	6	4	NA	0	-0.5	0.25	0.333333333333333	3	2	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	16	41	5	1.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_4"	6	"object_12"	1	"object_2"	5	4	NA	0	-0.5	0.25	0.333333333333333	1	8	1
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	17	28	3	-0.5	"jellup"	"H"	NA	NA	"object_9"	8	"object_3"	4	"object_12"	1	"object_6"	3	4	NA	0	-0.5	0.25	0.333333333333333	1	8	1
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	18	18	2	-1.5	"dirg"	"G"	NA	NA	"object_8"	7	"object_6"	3	"object_1"	2	"object_3"	4	4	NA	0	-0.5	0.25	0.333333333333333	3	2	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	19	23	2	-1.5	"stip"	"F"	NA	NA	"object_4"	6	"object_1"	2	"object_6"	3	"object_12"	1	3	NA	0	-0.5	0.25	0.333333333333333	3	3	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	20	1	1	-2.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_12"	1	"object_3"	4	"object_1"	2	3	NA	0	-0.5	0.25	0.333333333333333	2	1	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	21	26	5	1.5	"vima"	"A"	NA	NA	"object_12"	1	"object_2"	5	"object_8"	7	"object_4"	6	1	NA	0	-0.5	0.25	0.333333333333333	3	7	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	22	5	2	-1.5	"geddle"	"E"	NA	NA	"object_2"	5	"object_1"	2	"object_9"	8	"object_4"	6	3	NA	0	-0.5	0.25	0.333333333333333	4	6	0
"R_79uOAzn7VLbKKCV"	29	2	"English"	1	"None"	7	"exp3_uniform"	"uniform"	-0.5	"noVisual"	-0.5	"trialList_list2"	"MemTrials_constrain_3_List2"	"training"	23	32	6	2.5	"labo"	"C"	NA	NA	"object_6"	3	"object_8"	7	"object_2"	5	"object_9"	8	2	NA	0	-0.5	0.25	0.333333333333333	4	8	0
